date,year,month,quarter,city,province,region,latitude,longitude,category,channel,payment_method,sales_amount,order_count,customer_count,avg_order_value,avg_price
2023-07-11,2023,7,3,天津,天津,华北,39.3434,117.3616,电子产品,线上,银行卡,292350.85,38,28,7693.44,2500
2023-07-11,2023,7,3,天津,天津,华北,39.3434,117.3616,服装鞋帽,线下,微信支付,24404.31,27,23,903.86,300
2023-07-11,2023,7,3,天津,天津,华北,39.3434,117.3616,食品饮料,线上,微信支付,6303.25,26,16,242.43,80
2023-07-11,2023,7,3,天津,天津,华北,39.3434,117.3616,家居用品,线下,银行卡,48684.7,32,26,1521.4,500
2023-07-11,2023,7,3,天津,天津,华北,39.3434,117.3616,美妆护肤,线上,支付宝,34692.08,28,21,1239.0,400
2023-07-11,2023,7,3,天津,天津,华北,39.3434,117.3616,图书文具,线上,微信支付,4295.8,23,19,186.77,60
2023-07-11,2023,7,3,苏州,江苏,华东,31.2989,120.5853,电子产品,线上,支付宝,201284.23,26,18,7741.7,2500
2023-07-11,2023,7,3,苏州,江苏,华东,31.2989,120.5853,服装鞋帽,线上,银行卡,35642.79,39,23,913.92,300
2023-07-11,2023,7,3,苏州,江苏,华东,31.2989,120.5853,食品饮料,线上,支付宝,5683.74,23,20,247.12,80
2023-07-11,2023,7,3,苏州,江苏,华东,31.2989,120.5853,家居用品,线上,微信支付,47680.24,31,25,1538.07,500
2023-07-11,2023,7,3,苏州,江苏,华东,31.2989,120.5853,美妆护肤,线上,微信支付,40666.25,33,29,1232.31,400
2023-07-11,2023,7,3,苏州,江苏,华东,31.2989,120.5853,图书文具,线上,微信支付,4557.48,25,21,182.3,60
2023-07-11,2023,7,3,郑州,河南,华中,34.7466,113.6254,电子产品,线上,微信支付,202374.42,26,19,7783.63,2500
2023-07-11,2023,7,3,郑州,河南,华中,34.7466,113.6254,服装鞋帽,线下,支付宝,31090.63,34,21,914.43,300
2023-07-11,2023,7,3,郑州,河南,华中,34.7466,113.6254,食品饮料,线上,支付宝,5382.22,22,14,244.65,80
2023-07-11,2023,7,3,郑州,河南,华中,34.7466,113.6254,家居用品,线上,微信支付,30878.04,20,13,1543.9,500
2023-07-11,2023,7,3,郑州,河南,华中,34.7466,113.6254,美妆护肤,线上,微信支付,45061.8,37,25,1217.89,400
2023-07-11,2023,7,3,郑州,河南,华中,34.7466,113.6254,图书文具,线上,银行卡,3514.57,19,11,184.98,60
2023-07-11,2023,7,3,长沙,湖南,华中,28.2282,112.9388,电子产品,线上,支付宝,177337.58,23,16,7710.33,2500
2023-07-11,2023,7,3,长沙,湖南,华中,28.2282,112.9388,服装鞋帽,线上,微信支付,23960.53,26,18,921.56,300
2023-07-11,2023,7,3,长沙,湖南,华中,28.2282,112.9388,食品饮料,线上,微信支付,6435.61,26,22,247.52,80
2023-07-11,2023,7,3,长沙,湖南,华中,28.2282,112.9388,家居用品,线上,微信支付,28128.87,18,13,1562.71,500
2023-07-11,2023,7,3,长沙,湖南,华中,28.2282,112.9388,美妆护肤,线上,银行卡,39379.59,32,21,1230.61,400
2023-07-11,2023,7,3,长沙,湖南,华中,28.2282,112.9388,图书文具,线上,银行卡,2671.88,14,10,190.85,60
2023-07-11,2023,7,3,青岛,山东,华东,36.0671,120.3826,电子产品,线上,微信支付,258719.64,34,22,7609.4,2500
2023-07-11,2023,7,3,青岛,山东,华东,36.0671,120.3826,服装鞋帽,线上,支付宝,31791.73,35,27,908.34,300
2023-07-11,2023,7,3,青岛,山东,华东,36.0671,120.3826,食品饮料,线上,支付宝,6688.34,27,23,247.72,80
2023-07-11,2023,7,3,青岛,山东,华东,36.0671,120.3826,家居用品,线下,支付宝,44864.16,29,25,1547.04,500
2023-07-11,2023,7,3,青岛,山东,华东,36.0671,120.3826,美妆护肤,线上,支付宝,37128.04,30,20,1237.6,400
2023-07-11,2023,7,3,青岛,山东,华东,36.0671,120.3826,图书文具,线上,支付宝,3820.05,21,15,181.91,60
2023-07-12,2023,7,3,北京,北京,华北,39.9042,116.4074,电子产品,线下,微信支付,479608.96,63,38,7612.84,2500
2023-07-12,2023,7,3,北京,北京,华北,39.9042,116.4074,服装鞋帽,线上,支付宝,43919.85,48,36,915.0,300
2023-07-12,2023,7,3,北京,北京,华北,39.9042,116.4074,食品饮料,线上,微信支付,8479.21,35,21,242.26,80
2023-07-12,2023,7,3,北京,北京,华北,39.9042,116.4074,家居用品,线下,支付宝,64127.67,42,28,1526.85,500
2023-07-12,2023,7,3,北京,北京,华北,39.9042,116.4074,美妆护肤,线上,微信支付,55931.35,46,34,1215.9,400
2023-07-12,2023,7,3,北京,北京,华北,39.9042,116.4074,图书文具,线上,微信支付,8151.91,45,28,181.15,60
2023-07-12,2023,7,3,上海,上海,华东,31.2304,121.4737,电子产品,线上,支付宝,397303.39,52,41,7640.45,2500
2023-07-12,2023,7,3,上海,上海,华东,31.2304,121.4737,服装鞋帽,线上,微信支付,66928.47,74,55,904.44,300
2023-07-12,2023,7,3,上海,上海,华东,31.2304,121.4737,食品饮料,线下,微信支付,11812.79,49,35,241.08,80
2023-07-12,2023,7,3,上海,上海,华东,31.2304,121.4737,家居用品,线下,微信支付,82040.8,54,41,1519.27,500
2023-07-12,2023,7,3,上海,上海,华东,31.2304,121.4737,美妆护肤,线下,微信支付,76490.56,63,40,1214.14,400
2023-07-12,2023,7,3,上海,上海,华东,31.2304,121.4737,图书文具,线上,微信支付,7730.2,42,34,184.05,60
2023-07-12,2023,7,3,广州,广东,华南,23.1291,113.2644,电子产品,线上,支付宝,411411.48,54,35,7618.73,2500
2023-07-12,2023,7,3,广州,广东,华南,23.1291,113.2644,服装鞋帽,线下,微信支付,41710.56,46,33,906.75,300
2023-07-12,2023,7,3,广州,广东,华南,23.1291,113.2644,食品饮料,线下,银行卡,8431.77,35,25,240.91,80
2023-07-12,2023,7,3,广州,广东,华南,23.1291,113.2644,家居用品,线上,支付宝,65231.21,43,38,1517.0,500
2023-07-12,2023,7,3,广州,广东,华南,23.1291,113.2644,美妆护肤,线上,现金,57528.97,47,38,1224.02,400
2023-07-12,2023,7,3,广州,广东,华南,23.1291,113.2644,图书文具,线上,支付宝,5569.84,30,22,185.66,60
2023-07-12,2023,7,3,深圳,广东,华南,22.5431,114.0579,电子产品,线上,微信支付,461305.72,61,50,7562.39,2500
2023-07-12,2023,7,3,深圳,广东,华南,22.5431,114.0579,服装鞋帽,线上,微信支付,40435.2,44,26,918.98,300
2023-07-12,2023,7,3,深圳,广东,华南,22.5431,114.0579,食品饮料,线上,银行卡,11017.29,45,32,244.83,80
2023-07-12,2023,7,3,深圳,广东,华南,22.5431,114.0579,家居用品,线上,银行卡,74688.34,49,35,1524.25,500
2023-07-12,2023,7,3,深圳,广东,华南,22.5431,114.0579,美妆护肤,线下,银行卡,52651.79,43,32,1224.46,400
2023-07-12,2023,7,3,深圳,广东,华南,22.5431,114.0579,图书文具,线上,银行卡,7451.92,41,27,181.75,60
2023-07-12,2023,7,3,成都,四川,西南,30.5728,104.0668,电子产品,线上,支付宝,329241.06,43,36,7656.77,2500
2023-07-12,2023,7,3,成都,四川,西南,30.5728,104.0668,服装鞋帽,线上,支付宝,27394.95,30,25,913.16,300
2023-07-12,2023,7,3,成都,四川,西南,30.5728,104.0668,食品饮料,线上,微信支付,6253.69,26,22,240.53,80
2023-07-12,2023,7,3,成都,四川,西南,30.5728,104.0668,家居用品,线下,银行卡,53353.64,35,22,1524.39,500
2023-07-12,2023,7,3,成都,四川,西南,30.5728,104.0668,美妆护肤,线上,银行卡,40427.0,33,26,1225.06,400
2023-07-12,2023,7,3,成都,四川,西南,30.5728,104.0668,图书文具,线上,支付宝,5418.43,30,22,180.61,60
2023-07-12,2023,7,3,杭州,浙江,华东,30.2741,120.1551,电子产品,线上,微信支付,349083.83,46,29,7588.78,2500
2023-07-12,2023,7,3,杭州,浙江,华东,30.2741,120.1551,服装鞋帽,线上,微信支付,29042.0,32,22,907.56,300
2023-07-12,2023,7,3,杭州,浙江,华东,30.2741,120.1551,食品饮料,线上,微信支付,9246.67,38,30,243.33,80
2023-07-12,2023,7,3,杭州,浙江,华东,30.2741,120.1551,家居用品,线下,微信支付,51558.07,34,29,1516.41,500
2023-07-12,2023,7,3,杭州,浙江,华东,30.2741,120.1551,美妆护肤,线上,微信支付,52912.38,44,33,1202.55,400
2023-07-12,2023,7,3,杭州,浙江,华东,30.2741,120.1551,图书文具,线下,微信支付,4876.3,27,19,180.6,60
2023-07-12,2023,7,3,武汉,湖北,华中,30.5928,114.3055,电子产品,线下,支付宝,276465.25,36,30,7679.59,2500
2023-07-12,2023,7,3,武汉,湖北,华中,30.5928,114.3055,服装鞋帽,线上,微信支付,32388.1,35,27,925.37,300
2023-07-12,2023,7,3,武汉,湖北,华中,30.5928,114.3055,食品饮料,线下,支付宝,5268.46,21,15,250.88,80
2023-07-12,2023,7,3,武汉,湖北,华中,30.5928,114.3055,家居用品,线上,银行卡,47854.13,31,23,1543.68,500
2023-07-12,2023,7,3,武汉,湖北,华中,30.5928,114.3055,美妆护肤,线上,银行卡,41003.75,34,25,1205.99,400
2023-07-12,2023,7,3,武汉,湖北,华中,30.5928,114.3055,图书文具,线上,微信支付,3425.82,19,14,180.31,60
2023-07-12,2023,7,3,西安,陕西,西北,34.3416,108.9398,电子产品,线上,银行卡,159673.89,21,18,7603.52,2500
2023-07-12,2023,7,3,西安,陕西,西北,34.3416,108.9398,服装鞋帽,线上,现金,23158.71,25,16,926.35,300
2023-07-12,2023,7,3,西安,陕西,西北,34.3416,108.9398,食品饮料,线上,支付宝,6399.49,26,16,246.13,80
2023-07-12,2023,7,3,西安,陕西,西北,34.3416,108.9398,家居用品,线下,支付宝,56065.79,37,31,1515.29,500
2023-07-12,2023,7,3,西安,陕西,西北,34.3416,108.9398,美妆护肤,线上,微信支付,46356.13,38,24,1219.9,400
2023-07-12,2023,7,3,西安,陕西,西北,34.3416,108.9398,图书文具,线上,现金,3497.27,19,12,184.07,60
2023-07-12,2023,7,3,南京,江苏,华东,32.0603,118.7969,电子产品,线上,银行卡,382756.82,51,40,7505.04,2500
2023-07-12,2023,7,3,南京,江苏,华东,32.0603,118.7969,服装鞋帽,线下,支付宝,38160.89,42,26,908.59,300
2023-07-12,2023,7,3,南京,江苏,华东,32.0603,118.7969,食品饮料,线上,微信支付,7288.94,30,18,242.96,80
2023-07-12,2023,7,3,南京,江苏,华东,32.0603,118.7969,家居用品,线下,支付宝,51336.04,34,25,1509.88,500
2023-07-12,2023,7,3,南京,江苏,华东,32.0603,118.7969,美妆护肤,线上,支付宝,54655.76,45,38,1214.57,400
2023-07-12,2023,7,3,南京,江苏,华东,32.0603,118.7969,图书文具,线上,微信支付,4652.43,25,17,186.1,60
2023-07-12,2023,7,3,重庆,重庆,西南,29.4316,106.9123,电子产品,线上,支付宝,325595.46,43,30,7571.99,2500
2023-07-12,2023,7,3,重庆,重庆,西南,29.4316,106.9123,服装鞋帽,线下,银行卡,33457.69,37,27,904.26,300
2023-07-12,2023,7,3,重庆,重庆,西南,29.4316,106.9123,食品饮料,线上,微信支付,6975.44,29,24,240.53,80
2023-07-12,2023,7,3,重庆,重庆,西南,29.4316,106.9123,家居用品,线下,银行卡,55424.97,36,23,1539.58,500
2023-07-12,2023,7,3,重庆,重庆,西南,29.4316,106.9123,美妆护肤,线上,银行卡,33130.97,27,22,1227.07,400
2023-07-12,2023,7,3,重庆,重庆,西南,29.4316,106.9123,图书文具,线下,支付宝,3620.64,20,12,181.03,60
2023-07-12,2023,7,3,天津,天津,华北,39.3434,117.3616,电子产品,线下,支付宝,240442.68,32,25,7513.83,2500
2023-07-12,2023,7,3,天津,天津,华北,39.3434,117.3616,服装鞋帽,线下,支付宝,30974.77,34,28,911.02,300
2023-07-12,2023,7,3,天津,天津,华北,39.3434,117.3616,食品饮料,线上,微信支付,6519.99,27,20,241.48,80
2023-07-12,2023,7,3,天津,天津,华北,39.3434,117.3616,家居用品,线上,现金,46563.61,31,21,1502.05,500
2023-07-12,2023,7,3,天津,天津,华北,39.3434,117.3616,美妆护肤,线上,支付宝,50695.38,42,29,1207.03,400
2023-07-12,2023,7,3,天津,天津,华北,39.3434,117.3616,图书文具,线下,支付宝,3289.28,18,14,182.74,60
2023-07-12,2023,7,3,苏州,江苏,华东,31.2989,120.5853,电子产品,线下,微信支付,305024.73,40,24,7625.62,2500
2023-07-12,2023,7,3,苏州,江苏,华东,31.2989,120.5853,服装鞋帽,线下,支付宝,31840.61,35,30,909.73,300
2023-07-12,2023,7,3,苏州,江苏,华东,31.2989,120.5853,食品饮料,线下,微信支付,7439.46,30,18,247.98,80
2023-07-12,2023,7,3,苏州,江苏,华东,31.2989,120.5853,家居用品,线上,微信支付,53367.22,35,22,1524.78,500
2023-07-12,2023,7,3,苏州,江苏,华东,31.2989,120.5853,美妆护肤,线上,银行卡,37347.17,31,20,1204.75,400
2023-07-12,2023,7,3,苏州,江苏,华东,31.2989,120.5853,图书文具,线上,银行卡,4739.36,26,15,182.28,60
2023-07-12,2023,7,3,郑州,河南,华中,34.7466,113.6254,电子产品,线上,支付宝,230970.94,30,22,7699.03,2500
2023-07-12,2023,7,3,郑州,河南,华中,34.7466,113.6254,服装鞋帽,线上,微信支付,29075.75,32,27,908.62,300
2023-07-12,2023,7,3,郑州,河南,华中,34.7466,113.6254,食品饮料,线上,支付宝,6833.06,28,18,244.04,80
2023-07-12,2023,7,3,郑州,河南,华中,34.7466,113.6254,家居用品,线上,微信支付,36392.13,24,16,1516.34,500
2023-07-12,2023,7,3,郑州,河南,华中,34.7466,113.6254,美妆护肤,线上,支付宝,52019.21,43,27,1209.75,400
2023-07-12,2023,7,3,郑州,河南,华中,34.7466,113.6254,图书文具,线上,支付宝,3504.0,19,15,184.42,60
2023-07-12,2023,7,3,长沙,湖南,华中,28.2282,112.9388,电子产品,线下,支付宝,192884.16,25,16,7715.37,2500
2023-07-12,2023,7,3,长沙,湖南,华中,28.2282,112.9388,服装鞋帽,线下,现金,25789.05,28,20,921.04,300
2023-07-12,2023,7,3,长沙,湖南,华中,28.2282,112.9388,食品饮料,线上,支付宝,4480.66,18,13,248.93,80
2023-07-12,2023,7,3,长沙,湖南,华中,28.2282,112.9388,家居用品,线上,银行卡,30463.86,20,14,1523.19,500
2023-07-12,2023,7,3,长沙,湖南,华中,28.2282,112.9388,美妆护肤,线上,银行卡,28716.76,23,19,1248.55,400
2023-07-12,2023,7,3,长沙,湖南,华中,28.2282,112.9388,图书文具,线上,银行卡,2733.25,15,9,182.22,60
2023-07-12,2023,7,3,青岛,山东,华东,36.0671,120.3826,电子产品,线上,支付宝,199186.43,26,21,7661.02,2500
2023-07-12,2023,7,3,青岛,山东,华东,36.0671,120.3826,服装鞋帽,线下,支付宝,26637.56,29,26,918.54,300
2023-07-12,2023,7,3,青岛,山东,华东,36.0671,120.3826,食品饮料,线上,微信支付,4263.21,17,10,250.78,80
2023-07-12,2023,7,3,青岛,山东,华东,36.0671,120.3826,家居用品,线下,微信支付,47277.37,31,21,1525.08,500
2023-07-12,2023,7,3,青岛,山东,华东,36.0671,120.3826,美妆护肤,线上,现金,43601.78,36,28,1211.16,400
2023-07-12,2023,7,3,青岛,山东,华东,36.0671,120.3826,图书文具,线上,微信支付,4105.17,22,15,186.6,60
2023-07-13,2023,7,3,北京,北京,华北,39.9042,116.4074,电子产品,线上,银行卡,318575.45,42,29,7585.13,2500
2023-07-13,2023,7,3,北京,北京,华北,39.9042,116.4074,服装鞋帽,线上,微信支付,43718.35,48,38,910.8,300
2023-07-13,2023,7,3,北京,北京,华北,39.9042,116.4074,食品饮料,线下,微信支付,9547.65,39,35,244.81,80
2023-07-13,2023,7,3,北京,北京,华北,39.9042,116.4074,家居用品,线上,银行卡,72740.42,48,41,1515.43,500
2023-07-13,2023,7,3,北京,北京,华北,39.9042,116.4074,美妆护肤,线下,微信支付,68691.5,57,48,1205.11,400
2023-07-13,2023,7,3,北京,北京,华北,39.9042,116.4074,图书文具,线上,银行卡,8742.45,48,29,182.13,60
2023-07-13,2023,7,3,上海,上海,华东,31.2304,121.4737,电子产品,线上,微信支付,499188.74,66,57,7563.47,2500
2023-07-13,2023,7,3,上海,上海,华东,31.2304,121.4737,服装鞋帽,线下,支付宝,54614.47,60,36,910.24,300
2023-07-13,2023,7,3,上海,上海,华东,31.2304,121.4737,食品饮料,线上,银行卡,13368.27,55,39,243.06,80
2023-07-13,2023,7,3,上海,上海,华东,31.2304,121.4737,家居用品,线上,微信支付,88327.43,58,44,1522.89,500
2023-07-13,2023,7,3,上海,上海,华东,31.2304,121.4737,美妆护肤,线上,银行卡,68766.62,57,45,1206.43,400
2023-07-13,2023,7,3,上海,上海,华东,31.2304,121.4737,图书文具,线上,银行卡,8052.67,44,38,183.02,60
2023-07-13,2023,7,3,广州,广东,华南,23.1291,113.2644,电子产品,线下,支付宝,335543.55,44,26,7625.99,2500
2023-07-13,2023,7,3,广州,广东,华南,23.1291,113.2644,服装鞋帽,线上,支付宝,46455.26,51,33,910.89,300
2023-07-13,2023,7,3,广州,广东,华南,23.1291,113.2644,食品饮料,线上,微信支付,9933.37,41,34,242.28,80
2023-07-13,2023,7,3,广州,广东,华南,23.1291,113.2644,家居用品,线下,银行卡,56926.19,37,32,1538.55,500
2023-07-13,2023,7,3,广州,广东,华南,23.1291,113.2644,美妆护肤,线下,银行卡,48127.56,40,34,1203.19,400
2023-07-13,2023,7,3,广州,广东,华南,23.1291,113.2644,图书文具,线上,支付宝,4668.4,25,20,186.74,60
2023-07-13,2023,7,3,深圳,广东,华南,22.5431,114.0579,电子产品,线下,支付宝,366273.09,48,39,7630.69,2500
2023-07-13,2023,7,3,深圳,广东,华南,22.5431,114.0579,服装鞋帽,线下,微信支付,45081.37,50,30,901.63,300
2023-07-13,2023,7,3,深圳,广东,华南,22.5431,114.0579,食品饮料,线下,支付宝,9681.64,40,31,242.04,80
2023-07-13,2023,7,3,深圳,广东,华南,22.5431,114.0579,家居用品,线上,银行卡,63469.96,42,27,1511.19,500
2023-07-13,2023,7,3,深圳,广东,华南,22.5431,114.0579,美妆护肤,线上,支付宝,78856.58,65,55,1213.18,400
2023-07-13,2023,7,3,深圳,广东,华南,22.5431,114.0579,图书文具,线上,支付宝,5687.36,31,19,183.46,60
2023-07-13,2023,7,3,成都,四川,西南,30.5728,104.0668,电子产品,线上,银行卡,290520.37,38,23,7645.27,2500
2023-07-13,2023,7,3,成都,四川,西南,30.5728,104.0668,服装鞋帽,线下,支付宝,24098.96,26,19,926.88,300
2023-07-13,2023,7,3,成都,四川,西南,30.5728,104.0668,食品饮料,线上,微信支付,7953.23,33,27,241.01,80
2023-07-13,2023,7,3,成都,四川,西南,30.5728,104.0668,家居用品,线下,支付宝,49131.5,32,26,1535.36,500
2023-07-13,2023,7,3,成都,四川,西南,30.5728,104.0668,美妆护肤,线下,支付宝,56607.88,47,40,1204.42,400
2023-07-13,2023,7,3,成都,四川,西南,30.5728,104.0668,图书文具,线下,支付宝,5575.46,30,25,185.85,60
2023-07-13,2023,7,3,杭州,浙江,华东,30.2741,120.1551,电子产品,线下,支付宝,243591.21,32,23,7612.23,2500
2023-07-13,2023,7,3,杭州,浙江,华东,30.2741,120.1551,服装鞋帽,线上,微信支付,50338.87,55,46,915.25,300
2023-07-13,2023,7,3,杭州,浙江,华东,30.2741,120.1551,食品饮料,线下,银行卡,9183.02,38,28,241.66,80
2023-07-13,2023,7,3,杭州,浙江,华东,30.2741,120.1551,家居用品,线上,支付宝,48548.61,32,22,1517.14,500
2023-07-13,2023,7,3,杭州,浙江,华东,30.2741,120.1551,美妆护肤,线下,支付宝,52499.97,43,27,1220.93,400
2023-07-13,2023,7,3,杭州,浙江,华东,30.2741,120.1551,图书文具,线下,支付宝,6782.98,37,25,183.32,60
2023-07-13,2023,7,3,武汉,湖北,华中,30.5928,114.3055,电子产品,线上,支付宝,304451.33,40,34,7611.28,2500
2023-07-13,2023,7,3,武汉,湖北,华中,30.5928,114.3055,服装鞋帽,线下,支付宝,30098.0,33,29,912.06,300
2023-07-13,2023,7,3,武汉,湖北,华中,30.5928,114.3055,食品饮料,线上,支付宝,6953.98,28,17,248.36,80
2023-07-13,2023,7,3,武汉,湖北,华中,30.5928,114.3055,家居用品,线上,银行卡,40671.47,27,19,1506.35,500
2023-07-13,2023,7,3,武汉,湖北,华中,30.5928,114.3055,美妆护肤,线下,支付宝,46030.98,38,34,1211.34,400
2023-07-13,2023,7,3,武汉,湖北,华中,30.5928,114.3055,图书文具,线上,微信支付,4088.0,22,14,185.82,60
2023-07-13,2023,7,3,西安,陕西,西北,34.3416,108.9398,电子产品,线上,支付宝,207318.02,27,16,7678.45,2500
2023-07-13,2023,7,3,西安,陕西,西北,34.3416,108.9398,服装鞋帽,线上,银行卡,23022.45,25,20,920.9,300
2023-07-13,2023,7,3,西安,陕西,西北,34.3416,108.9398,食品饮料,线下,支付宝,7164.94,29,21,247.07,80
2023-07-13,2023,7,3,西安,陕西,西北,34.3416,108.9398,家居用品,线上,银行卡,40813.46,27,22,1511.61,500
2023-07-13,2023,7,3,西安,陕西,西北,34.3416,108.9398,美妆护肤,线下,微信支付,39350.66,32,23,1229.71,400
2023-07-13,2023,7,3,西安,陕西,西北,34.3416,108.9398,图书文具,线下,支付宝,3516.32,19,14,185.07,60
2023-07-13,2023,7,3,南京,江苏,华东,32.0603,118.7969,电子产品,线下,微信支付,333119.95,44,29,7570.91,2500
2023-07-13,2023,7,3,南京,江苏,华东,32.0603,118.7969,服装鞋帽,线上,银行卡,32642.03,36,22,906.72,300
2023-07-13,2023,7,3,南京,江苏,华东,32.0603,118.7969,食品饮料,线下,微信支付,7199.49,29,19,248.26,80
2023-07-13,2023,7,3,南京,江苏,华东,32.0603,118.7969,家居用品,线上,银行卡,58628.17,39,25,1503.29,500
2023-07-13,2023,7,3,南京,江苏,华东,32.0603,118.7969,美妆护肤,线下,支付宝,42323.29,35,22,1209.24,400
2023-07-13,2023,7,3,南京,江苏,华东,32.0603,118.7969,图书文具,线下,微信支付,6349.63,35,26,181.42,60
2023-07-13,2023,7,3,重庆,重庆,西南,29.4316,106.9123,电子产品,线上,支付宝,323038.85,43,33,7512.53,2500
2023-07-13,2023,7,3,重庆,重庆,西南,29.4316,106.9123,服装鞋帽,线上,银行卡,29309.15,32,22,915.91,300
2023-07-13,2023,7,3,重庆,重庆,西南,29.4316,106.9123,食品饮料,线上,支付宝,8201.6,34,28,241.22,80
2023-07-13,2023,7,3,重庆,重庆,西南,29.4316,106.9123,家居用品,线上,微信支付,51934.15,34,22,1527.47,500
2023-07-13,2023,7,3,重庆,重庆,西南,29.4316,106.9123,美妆护肤,线上,微信支付,57707.46,48,30,1202.24,400
2023-07-13,2023,7,3,重庆,重庆,西南,29.4316,106.9123,图书文具,线上,微信支付,5412.16,30,21,180.41,60
2023-07-13,2023,7,3,天津,天津,华北,39.3434,117.3616,电子产品,线下,支付宝,326366.57,43,30,7589.92,2500
2023-07-13,2023,7,3,天津,天津,华北,39.3434,117.3616,服装鞋帽,线下,微信支付,30276.34,33,28,917.46,300
2023-07-13,2023,7,3,天津,天津,华北,39.3434,117.3616,食品饮料,线下,银行卡,7081.37,29,21,244.19,80
2023-07-13,2023,7,3,天津,天津,华北,39.3434,117.3616,家居用品,线上,现金,42679.8,28,24,1524.28,500
2023-07-13,2023,7,3,天津,天津,华北,39.3434,117.3616,美妆护肤,线上,微信支付,38628.72,32,20,1207.15,400
2023-07-13,2023,7,3,天津,天津,华北,39.3434,117.3616,图书文具,线下,银行卡,4065.98,22,16,184.82,60
2023-07-13,2023,7,3,苏州,江苏,华东,31.2989,120.5853,电子产品,线上,支付宝,281415.85,37,28,7605.83,2500
2023-07-13,2023,7,3,苏州,江苏,华东,31.2989,120.5853,服装鞋帽,线下,支付宝,26785.17,29,21,923.63,300
2023-07-13,2023,7,3,苏州,江苏,华东,31.2989,120.5853,食品饮料,线上,支付宝,7304.94,30,26,243.5,80
2023-07-13,2023,7,3,苏州,江苏,华东,31.2989,120.5853,家居用品,线上,支付宝,41347.8,27,18,1531.4,500
2023-07-13,2023,7,3,苏州,江苏,华东,31.2989,120.5853,美妆护肤,线下,微信支付,46108.59,38,33,1213.38,400
2023-07-13,2023,7,3,苏州,江苏,华东,31.2989,120.5853,图书文具,线下,支付宝,3808.56,21,15,181.36,60
2023-07-13,2023,7,3,郑州,河南,华中,34.7466,113.6254,电子产品,线下,微信支付,223390.58,29,21,7703.12,2500
2023-07-13,2023,7,3,郑州,河南,华中,34.7466,113.6254,服装鞋帽,线上,银行卡,20818.13,23,19,905.14,300
2023-07-13,2023,7,3,郑州,河南,华中,34.7466,113.6254,食品饮料,线上,微信支付,6393.84,26,18,245.92,80
2023-07-13,2023,7,3,郑州,河南,华中,34.7466,113.6254,家居用品,线下,支付宝,36000.67,24,16,1500.03,500
2023-07-13,2023,7,3,郑州,河南,华中,34.7466,113.6254,美妆护肤,线上,微信支付,35362.32,29,24,1219.39,400
2023-07-13,2023,7,3,郑州,河南,华中,34.7466,113.6254,图书文具,线上,支付宝,3156.59,17,14,185.68,60
2023-07-13,2023,7,3,长沙,湖南,华中,28.2282,112.9388,电子产品,线上,银行卡,196030.1,26,16,7539.62,2500
2023-07-13,2023,7,3,长沙,湖南,华中,28.2282,112.9388,服装鞋帽,线上,银行卡,20779.29,23,19,903.45,300
2023-07-13,2023,7,3,长沙,湖南,华中,28.2282,112.9388,食品饮料,线上,微信支付,5295.69,22,13,240.71,80
2023-07-13,2023,7,3,长沙,湖南,华中,28.2282,112.9388,家居用品,线下,支付宝,31487.08,20,13,1574.35,500
2023-07-13,2023,7,3,长沙,湖南,华中,28.2282,112.9388,美妆护肤,线上,微信支付,30122.15,25,18,1204.89,400
2023-07-13,2023,7,3,长沙,湖南,华中,28.2282,112.9388,图书文具,线下,支付宝,4778.0,26,15,183.77,60
2023-07-13,2023,7,3,青岛,山东,华东,36.0671,120.3826,电子产品,线上,支付宝,217784.52,29,22,7509.81,2500
2023-07-13,2023,7,3,青岛,山东,华东,36.0671,120.3826,服装鞋帽,线下,银行卡,23033.95,25,15,921.36,300
2023-07-13,2023,7,3,青岛,山东,华东,36.0671,120.3826,食品饮料,线下,微信支付,5574.03,23,13,242.35,80
2023-07-13,2023,7,3,青岛,山东,华东,36.0671,120.3826,家居用品,线上,银行卡,38560.78,25,21,1542.43,500
2023-07-13,2023,7,3,青岛,山东,华东,36.0671,120.3826,美妆护肤,线下,支付宝,38796.16,32,25,1212.38,400
2023-07-13,2023,7,3,青岛,山东,华东,36.0671,120.3826,图书文具,线下,银行卡,3990.27,22,16,181.38,60
2023-07-14,2023,7,3,北京,北京,华北,39.9042,116.4074,电子产品,线上,支付宝,307032.08,40,30,7675.8,2500
2023-07-14,2023,7,3,北京,北京,华北,39.9042,116.4074,服装鞋帽,线下,银行卡,49671.52,55,45,903.12,300
2023-07-14,2023,7,3,北京,北京,华北,39.9042,116.4074,食品饮料,线下,支付宝,10273.48,42,28,244.61,80
2023-07-14,2023,7,3,北京,北京,华北,39.9042,116.4074,家居用品,线上,支付宝,64797.38,43,32,1506.92,500
2023-07-14,2023,7,3,北京,北京,华北,39.9042,116.4074,美妆护肤,线上,微信支付,59686.76,49,37,1218.1,400
2023-07-14,2023,7,3,北京,北京,华北,39.9042,116.4074,图书文具,线上,微信支付,7517.58,41,28,183.36,60
2023-07-14,2023,7,3,上海,上海,华东,31.2304,121.4737,电子产品,线上,支付宝,472590.05,63,41,7501.43,2500
2023-07-14,2023,7,3,上海,上海,华东,31.2304,121.4737,服装鞋帽,线上,支付宝,48363.5,53,40,912.52,300
2023-07-14,2023,7,3,上海,上海,华东,31.2304,121.4737,食品饮料,线上,微信支付,12175.35,50,31,243.51,80
